"","OBJEC","LIB_F","Date","minT"
"8564",178,"FKT AMBOHIDAZA","tmn_2017_7",10.31219814
"8565",179,"FKT AMPANTSONA","tmn_2017_7",9.69767841
"8566",180,"FKT AMBOHIMILANJA","tmn_2017_7",10.45248344
"8567",181,"FKT AMBOHIMAHAVELONA","tmn_2017_7",12.5227372
"8568",182,"FKT AMBOHIMAHATSINJO","tmn_2017_7",12.14232198
"8569",183,"FKT FIADANANA NORD","tmn_2017_7",12.84978031
"8570",184,"FKT AMBODIMANGA","tmn_2017_7",12.88507897
"8571",185,"FKT FALIARIVO","tmn_2017_7",12.91943532
"8572",186,"FKT ANTARAMBAKANA","tmn_2017_7",12.79658406
"8573",187,"FKT SAHALALONA","tmn_2017_7",13.16694495
"8574",188,"FKT ANDRORANGAVOLA","tmn_2017_7",13.30814841
"8575",189,"FKT VOHIMENA","tmn_2017_7",13.52188649
"8576",190,"FKT MANARINONY","tmn_2017_7",12.19859404
"8577",191,"FKT ANDEMAKA NORD","tmn_2017_7",12.88204754
"8578",192,"FKT TSINJORANO","tmn_2017_7",12.42544079
"8579",193,"FKT SAHASOMANGANA","tmn_2017_7",11.77785654
"8580",194,"FKT MAROFOTSY","tmn_2017_7",11.9889989
"8581",0,"FKT ANTARALAVA","tmn_2017_8",14.48527322
"8582",1,"FKT SANDRASATY","tmn_2017_8",14.51648199
"8583",2,"FKT AMBOHIMITA","tmn_2017_8",14.87300829
"8584",3,"FKT ANALAMARINA","tmn_2017_8",14.84438039
"8585",4,"FKT AMBALAFATAKANA EST","tmn_2017_8",16.56678838
"8586",5,"FKT AMBALAFARY","tmn_2017_8",16.60520017
"8587",6,"FKT MAROFOTOTRA","tmn_2017_8",15.18101164
"8588",7,"FKT AMBOHIMASINA","tmn_2017_8",15.92418295
"8589",8,"FKT BEFARY","tmn_2017_8",16.49113303
"8590",9,"FKT AMBATOHARANANAKELY","tmn_2017_8",16.29161113
"8591",10,"FKT AMBODIRAFIA EST","tmn_2017_8",15.58268634
"8592",11,"FKT AMBATOHARANANA","tmn_2017_8",15.33120701
"8593",12,"FKT SANDRAKELY","tmn_2017_8",15.03468407
"8594",13,"FKT AMBOHINIHAONANA","tmn_2017_8",14.99870281
"8595",14,"FKT AMBODIMANGA EST","tmn_2017_8",15.33203012
"8596",15,"FKT AMBOHITSARA I","tmn_2017_8",15.08717663
"8597",16,"FKT SAHOFIKA","tmn_2017_8",15.15610728
"8598",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmn_2017_8",14.27337677
"8599",18,"FKT TSARATANANA","tmn_2017_8",15.06943432
"8600",19,"FKT AMBODIGOAVY","tmn_2017_8",15.09252059
"8601",20,"FKT AMBODIMANGA OUEST","tmn_2017_8",14.60844154
"8602",21,"FKT VOHITRARIVO","tmn_2017_8",14.82432896
"8603",22,"FKT AMBOHIPO","tmn_2017_8",14.02449077
"8604",23,"FKT RANOMAFANA","tmn_2017_8",12.48654224
"8605",24,"FKT AMBATOLAHY","tmn_2017_8",11.88791082
"8606",25,"FKT TSARAMANDROSO","tmn_2017_8",13.36367807
"8607",26,"FKT VOHIMARINA","tmn_2017_8",14.28901048
"8608",27,"FKT MENARANO","tmn_2017_8",13.91286978
"8609",28,"FKT AMBODIAVIAVY","tmn_2017_8",14.2358026
"8610",29,"FKT AMPASIMPOTSY","tmn_2017_8",14.15384067
"8611",30,"FKT SAHANDRAZANA","tmn_2017_8",14.5809241
"8612",31,"FKT MAROTOKO","tmn_2017_8",16.30986446
"8613",32,"FKT AMBALAVIA","tmn_2017_8",15.91635066
"8614",33,"FKT AMBATOMITRATRAKA","tmn_2017_8",15.89621422
"8615",34,"FKT AMBARIJATSY","tmn_2017_8",16.01524573
"8616",35,"FKT AMBOHIMAHAVELONA","tmn_2017_8",16.15206351
"8617",36,"FKT AMBOATROTROKA","tmn_2017_8",16.25789603
"8618",37,"FKT MANDIAFASINA","tmn_2017_8",16.29793837
"8619",38,"FKT AMBODIARA SUD","tmn_2017_8",16.67994183
"8620",39,"FKT MANAMPANDRANA","tmn_2017_8",16.53829741
"8621",40,"FKT KIANJANOMBY","tmn_2017_8",16.12324468
"8622",41,"FKT MALAZAMASINA SUD","tmn_2017_8",15.74733118
"8623",42,"FKT MALAZAMASINA NORD","tmn_2017_8",13.15529138
"8624",43,"FKT ANTANJOMANGA","tmn_2017_8",14.191419
"8625",44,"FKT BETAMPONA NORD","tmn_2017_8",14.24061794
"8626",45,"FKT AMBINANINDRANO","tmn_2017_8",14.7317903
"8627",46,"FKT TANAMBAO OUEST","tmn_2017_8",14.40191082
"8628",47,"FKT MANAKANA","tmn_2017_8",14.02384192
"8629",48,"FKT AMPASIMPOTSY","tmn_2017_8",14.10319909
"8630",49,"FKT MAROHARATRA","tmn_2017_8",14.68568835
"8631",50,"FKT SOANIERANA","tmn_2017_8",14.78612682
"8632",51,"FKT MALEMIAMBO","tmn_2017_8",14.53356101
"8633",52,"FKT AMPASIMADINIKAKELY","tmn_2017_8",14.09045892
"8634",53,"FKT AMBALAVOLO","tmn_2017_8",15.19306411
"8635",54,"FKT AMBOHITSARA EST","tmn_2017_8",15.67962134
"8636",55,"FKT ANIVORANO","tmn_2017_8",15.30233722
"8637",56,"FKT MAHATSARA","tmn_2017_8",15.33803593
"8638",57,"FKT SAHOMBY","tmn_2017_8",14.59834247
"8639",58,"FKT AMBODIMANGA","tmn_2017_8",15.61559957
"8640",59,"FKT AMPASIMADINIKA","tmn_2017_8",15.41568347
"8641",60,"FKT SAHAVATANA","tmn_2017_8",14.62374635
"8642",61,"FKT AMBODIVOANGY","tmn_2017_8",13.64003805
"8643",62,"FKT AMBOHINIHAONANA","tmn_2017_8",14.95482328
"8644",63,"FKT KIANJANOMBY","tmn_2017_8",14.36812381
"8645",64,"FKT AMPITAMBE","tmn_2017_8",14.65688246
"8646",65,"FKT MANDRIVANY","tmn_2017_8",14.4691865
"8647",66,"FKT AMBODIPAISO NORD","tmn_2017_8",14.58897166
"8648",67,"FKT AMBODIPAISO SUD","tmn_2017_8",14.5789917
"8649",68,"FKT KELILALINA","tmn_2017_8",14.49589815
"8650",69,"FKT ANDRANOMAINTY","tmn_2017_8",14.53328396
"8651",70,"FKT ANOSY","tmn_2017_8",14.50361837
"8652",71,"FKT FOTSIALANANA","tmn_2017_8",14.61622915
"8653",72,"FKT AMBALADINGANA","tmn_2017_8",14.64582524
"8654",73,"FKT AMBODIARA","tmn_2017_8",15.23660062
"8655",74,"FKT SAHAFITOROKA","tmn_2017_8",15.5164201
"8656",75,"FKT MAROMENA","tmn_2017_8",15.16081673
"8657",76,"FKT ANDRANOFOLAHINA","tmn_2017_8",14.76697874
"8658",77,"FKT AMBORAKA","tmn_2017_8",14.95955262
"8659",78,"FKT IFANADIANA","tmn_2017_8",15.19483855
"8660",79,"FKT ANTAFOTENINA","tmn_2017_8",15.18492759
"8661",80,"FKT AMBODIRAFIA II","tmn_2017_8",15.13610924
"8662",81,"FKT FENOARIVO I","tmn_2017_8",15.35708583
"8663",82,"FKT AMBINANINDRANOTELO","tmn_2017_8",14.91822333
"8664",83,"FKT ANKABOKA","tmn_2017_8",14.73793099
"8665",84,"FKT AMBIABE I","tmn_2017_8",15.09726356
"8666",85,"FKT ANDRANOMAINTSO","tmn_2017_8",14.25281004
"8667",86,"FKT FIADANANA NORD","tmn_2017_8",11.85669713
"8668",87,"FKT MORARANO","tmn_2017_8",12.02462909
"8669",88,"FKT AMPASIMBOLA I","tmn_2017_8",13.05253753
"8670",89,"FKT SAKAVANANA","tmn_2017_8",13.46226007
"8671",90,"FKT AMBODIARA NORD","tmn_2017_8",13.12450505
"8672",91,"FKT AMBINANISERY","tmn_2017_8",13.59689935
"8673",92,"FKT VOLOBE","tmn_2017_8",12.65862358
"8674",93,"FKT ANTENIMBELONA","tmn_2017_8",13.97032494
"8675",94,"FKT AMBOHINIHAONANA","tmn_2017_8",13.89959846
"8676",95,"FKT MAROVORAKA","tmn_2017_8",13.87879419
"8677",96,"FKT TSARATANANA","tmn_2017_8",13.95361471
"8678",97,"FKT TSARARIVOTRA","tmn_2017_8",14.00349226
"8679",98,"FKT BEFOTAKA","tmn_2017_8",13.98772049
"8680",99,"FKT AMBOHITSARA","tmn_2017_8",14.00736099
"8681",100,"FKT FASINTSARA","tmn_2017_8",13.89535655
"8682",101,"FKT AMBATOMANJAKA","tmn_2017_8",14.06810681
"8683",102,"FKT TSARAKIANJA","tmn_2017_8",14.0895483
"8684",103,"FKT SAHAKONDRO","tmn_2017_8",14.10658406
"8685",104,"FKT MANAKANA SUD","tmn_2017_8",14.01568794
"8686",105,"FKT AMBODIARA SUD","tmn_2017_8",14.13302028
"8687",106,"FKT AMPASINAMBO","tmn_2017_8",12.08758753
"8688",107,"FKT AMBODIVOANGY","tmn_2017_8",13.62814946
"8689",108,"FKT AMBALAPAISO","tmn_2017_8",13.5109089
"8690",109,"FKT AMPITOMITA","tmn_2017_8",15.74846804
"8691",110,"FKT ANIVORANO","tmn_2017_8",14.3107843
"8692",111,"FKT KIANJAVATO","tmn_2017_8",14.65911033
"8693",112,"FKT AMBATOVORY","tmn_2017_8",15.79671456
"8694",113,"FKT ANTSINDRA","tmn_2017_8",14.96226248
"8695",114,"FKT BEFOTAKA","tmn_2017_8",15.7997437
"8696",115,"FKT AMPITABE","tmn_2017_8",16.30380939
"8697",116,"FKT AMBOATROTROKA","tmn_2017_8",15.81722718
"8698",117,"FKT AMBINANIVATOMENA","tmn_2017_8",17.06282258
"8699",118,"FKT AMBODIARA I","tmn_2017_8",16.31769025
"8700",119,"FKT MORAFENO","tmn_2017_8",15.81592421
"8701",120,"FKT BETAMPONA","tmn_2017_8",16.39926315
"8702",121,"FKT ANDRANOMAITSO","tmn_2017_8",15.97626249
"8703",122,"FKT ANTARETRA","tmn_2017_8",16.1134085
"8704",123,"FKT AMBODIROTRA","tmn_2017_8",15.52357514
"8705",124,"FKT ANDONABE","tmn_2017_8",15.83933406
"8706",125,"FKT AMPASIMBE","tmn_2017_8",16.16994667
"8707",126,"FKT ANDRORANGAVOLA","tmn_2017_8",15.90342555
"8708",127,"FKT AMBODIFONTSINA","tmn_2017_8",15.10860464
"8709",128,"FKT AMBALATENINA","tmn_2017_8",15.52464558
"8710",129,"FKT AMBALAFASINA","tmn_2017_8",15.32791033
"8711",130,"FKT AMBOHIMAHAVELONA BETOHO","tmn_2017_8",15.4960128
"8712",131,"FKT NOSIBE SUD","tmn_2017_8",15.71812017
"8713",132,"FKT MANDRIAPOTSY","tmn_2017_8",15.77242352
"8714",133,"FKT AMBALAVAONA","tmn_2017_8",15.83035857
"8715",134,"FKT LAVAKIANJA SUD","tmn_2017_8",16.03422557
"8716",135,"FKT AMBODIARA NORD","tmn_2017_8",15.43086055
"8717",136,"FKT MAHASOA","tmn_2017_8",16.45867446
"8718",137,"FKT AMBODIRORANGA","tmn_2017_8",15.91726452
"8719",138,"FKT AMBOHIMISAFY","tmn_2017_8",16.05483751
"8720",139,"FKT AMBALATABAKA","tmn_2017_8",16.17661008
"8721",140,"FKT ANIVORANO","tmn_2017_8",16.35670322
"8722",141,"FKT AMPASIMPOTSY","tmn_2017_8",15.49704273
"8723",142,"FKT AMBOHIMIARINA","tmn_2017_8",14.1099249
"8724",143,"FKT MATSITSIRANO","tmn_2017_8",13.59460141
"8725",144,"FKT BETAMPO NORD","tmn_2017_8",13.03849769
"8726",145,"FKT ANDRORANGAVOLA SUD","tmn_2017_8",13.96181889
"8727",146,"FKT ANALAMPASINA","tmn_2017_8",14.10625659
"8728",147,"FKT ANALAVORY","tmn_2017_8",13.64238739
"8729",148,"FKT AMBARO","tmn_2017_8",13.06180143
"8730",149,"FKT AMBOHIMALAZA","tmn_2017_8",14.25413878
"8731",150,"FKT MANJIRIANA SUD","tmn_2017_8",13.82479329
"8732",151,"FKT MAROSATROKA","tmn_2017_8",14.44134327
"8733",152,"FKT MAROLANANANA","tmn_2017_8",14.12225134
"8734",153,"FKT AMBODIMANGA NORD","tmn_2017_8",14.11617259
"8735",154,"FKT VOHITRARIVO","tmn_2017_8",14.08441238
"8736",155,"FKT SOANIHERENANA NORD","tmn_2017_8",14.12318623
"8737",156,"FKT AMBALAVARY","tmn_2017_8",14.08007318
"8738",157,"FKT FASINTSARA ANDAKANA","tmn_2017_8",14.08074151
"8739",158,"FKT NOSIMBOAHANGY","tmn_2017_8",14.12888246
"8740",159,"FKT AMBALAHERANA","tmn_2017_8",14.17762919
"8741",160,"FKT ANDRORANGAVOLA NORD","tmn_2017_8",14.10726814
"8742",161,"FKT AMBOHIMIRANTY","tmn_2017_8",14.22539552
"8743",162,"FKT MANDROALINA","tmn_2017_8",14.07573497
"8744",163,"FKT MORARANO","tmn_2017_8",14.11635431
"8745",164,"FKT AMBOHIMANGA SUD","tmn_2017_8",14.24512062
"8746",165,"FKT SAHAMARANA","tmn_2017_8",14.27542755
"8747",166,"FKT MASOAROVANA","tmn_2017_8",14.28793621
"8748",167,"FKT AMBILANIBE","tmn_2017_8",14.44009972
"8749",168,"FKT AMBODIARA","tmn_2017_8",14.22281591
"8750",169,"FKT AMBODIVOASARY","tmn_2017_8",14.17014901
"8751",170,"FKT AMBATOFANOKONANA","tmn_2017_8",14.22099618
"8752",171,"FKT AMBODIRAFIA","tmn_2017_8",14.54848819
"8753",172,"FKT ANTANJONA","tmn_2017_8",14.86439368
"8754",173,"FKT FALIARIVO","tmn_2017_8",14.79408011
"8755",174,"FKT AMBOHIMIERA","tmn_2017_8",12.9149046
"8756",175,"FKT MAROMANANA","tmn_2017_8",13.22861738
"8757",176,"FKT AMBOLO","tmn_2017_8",13.33755693
"8758",177,"FKT AMBINANITOMAROSANA","tmn_2017_8",13.55730388
"8759",178,"FKT AMBOHIDAZA","tmn_2017_8",11.67374826
"8760",179,"FKT AMPANTSONA","tmn_2017_8",11.01254744
"8761",180,"FKT AMBOHIMILANJA","tmn_2017_8",11.78408252
"8762",181,"FKT AMBOHIMAHAVELONA","tmn_2017_8",13.82009752
"8763",182,"FKT AMBOHIMAHATSINJO","tmn_2017_8",13.51422736
"8764",183,"FKT FIADANANA NORD","tmn_2017_8",14.11411857
"8765",184,"FKT AMBODIMANGA","tmn_2017_8",14.11596299
"8766",185,"FKT FALIARIVO","tmn_2017_8",14.17439918
"8767",186,"FKT ANTARAMBAKANA","tmn_2017_8",14.11607017
"8768",187,"FKT SAHALALONA","tmn_2017_8",14.40092842
"8769",188,"FKT ANDRORANGAVOLA","tmn_2017_8",14.58617096
"8770",189,"FKT VOHIMENA","tmn_2017_8",14.76176564
"8771",190,"FKT MANARINONY","tmn_2017_8",13.48175802
"8772",191,"FKT ANDEMAKA NORD","tmn_2017_8",14.21769698
"8773",192,"FKT TSINJORANO","tmn_2017_8",13.8367157
"8774",193,"FKT SAHASOMANGANA","tmn_2017_8",13.10922965
"8775",194,"FKT MAROFOTSY","tmn_2017_8",13.39723418
"8776",0,"FKT ANTARALAVA","tmn_2017_9",16.6531002
"8777",1,"FKT SANDRASATY","tmn_2017_9",16.59302475
"8778",2,"FKT AMBOHIMITA","tmn_2017_9",17.04118286
"8779",3,"FKT ANALAMARINA","tmn_2017_9",16.9695557
"8780",4,"FKT AMBALAFATAKANA EST","tmn_2017_9",18.59103678
"8781",5,"FKT AMBALAFARY","tmn_2017_9",18.61459116
"8782",6,"FKT MAROFOTOTRA","tmn_2017_9",17.2544095
"8783",7,"FKT AMBOHIMASINA","tmn_2017_9",17.95392755
"8784",8,"FKT BEFARY","tmn_2017_9",18.52914466
"8785",9,"FKT AMBATOHARANANAKELY","tmn_2017_9",18.36830036
"8786",10,"FKT AMBODIRAFIA EST","tmn_2017_9",17.62298346
"8787",11,"FKT AMBATOHARANANA","tmn_2017_9",17.40615565
"8788",12,"FKT SANDRAKELY","tmn_2017_9",17.18417588
"8789",13,"FKT AMBOHINIHAONANA","tmn_2017_9",17.0928962
"8790",14,"FKT AMBODIMANGA EST","tmn_2017_9",17.45159225
"8791",15,"FKT AMBOHITSARA I","tmn_2017_9",17.18526163
"8792",16,"FKT SAHOFIKA","tmn_2017_9",17.28289974
"8793",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmn_2017_9",16.43225596
"8794",18,"FKT TSARATANANA","tmn_2017_9",17.20690258
"8795",19,"FKT AMBODIGOAVY","tmn_2017_9",17.24918697
"8796",20,"FKT AMBODIMANGA OUEST","tmn_2017_9",16.77588607
"8797",21,"FKT VOHITRARIVO","tmn_2017_9",16.98806221
"8798",22,"FKT AMBOHIPO","tmn_2017_9",16.18746782
"8799",23,"FKT RANOMAFANA","tmn_2017_9",14.71590856
"8800",24,"FKT AMBATOLAHY","tmn_2017_9",14.17316833
"8801",25,"FKT TSARAMANDROSO","tmn_2017_9",15.57671762
"8802",26,"FKT VOHIMARINA","tmn_2017_9",16.4966626
"8803",27,"FKT MENARANO","tmn_2017_9",16.14528132
"8804",28,"FKT AMBODIAVIAVY","tmn_2017_9",16.4650446
"8805",29,"FKT AMPASIMPOTSY","tmn_2017_9",16.38198447
"8806",30,"FKT SAHANDRAZANA","tmn_2017_9",16.79406656
"8807",31,"FKT MAROTOKO","tmn_2017_9",18.39366167
"8808",32,"FKT AMBALAVIA","tmn_2017_9",18.08000429
"8809",33,"FKT AMBATOMITRATRAKA","tmn_2017_9",18.06044849
"8810",34,"FKT AMBARIJATSY","tmn_2017_9",18.17469015
"8811",35,"FKT AMBOHIMAHAVELONA","tmn_2017_9",18.30543079
"8812",36,"FKT AMBOATROTROKA","tmn_2017_9",18.4084127
"8813",37,"FKT MANDIAFASINA","tmn_2017_9",18.37168024
"8814",38,"FKT AMBODIARA SUD","tmn_2017_9",18.68977301
"8815",39,"FKT MANAMPANDRANA","tmn_2017_9",18.58038416
"8816",40,"FKT KIANJANOMBY","tmn_2017_9",18.23252736
"8817",41,"FKT MALAZAMASINA SUD","tmn_2017_9",17.80078913
"8818",42,"FKT MALAZAMASINA NORD","tmn_2017_9",15.14793085
"8819",43,"FKT ANTANJOMANGA","tmn_2017_9",16.24050185
"8820",44,"FKT BETAMPONA NORD","tmn_2017_9",16.31658933
"8821",45,"FKT AMBINANINDRANO","tmn_2017_9",16.7353426
"8822",46,"FKT TANAMBAO OUEST","tmn_2017_9",16.49559899
"8823",47,"FKT MANAKANA","tmn_2017_9",16.16214171
"8824",48,"FKT AMPASIMPOTSY","tmn_2017_9",16.25179721
"8825",49,"FKT MAROHARATRA","tmn_2017_9",16.73468942
"8826",50,"FKT SOANIERANA","tmn_2017_9",16.82746939
"8827",51,"FKT MALEMIAMBO","tmn_2017_9",16.60659487
"8828",52,"FKT AMPASIMADINIKAKELY","tmn_2017_9",16.20821283
"8829",53,"FKT AMBALAVOLO","tmn_2017_9",17.21038523
"8830",54,"FKT AMBOHITSARA EST","tmn_2017_9",17.70825772
"8831",55,"FKT ANIVORANO","tmn_2017_9",17.31977133
"8832",56,"FKT MAHATSARA","tmn_2017_9",17.40524742
"8833",57,"FKT SAHOMBY","tmn_2017_9",16.69615138
"8834",58,"FKT AMBODIMANGA","tmn_2017_9",17.63914449
"8835",59,"FKT AMPASIMADINIKA","tmn_2017_9",17.4764297
"8836",60,"FKT SAHAVATANA","tmn_2017_9",16.837684
"8837",61,"FKT AMBODIVOANGY","tmn_2017_9",15.81488657
"8838",62,"FKT AMBOHINIHAONANA","tmn_2017_9",17.07864426
"8839",63,"FKT KIANJANOMBY","tmn_2017_9",16.5350269
"8840",64,"FKT AMPITAMBE","tmn_2017_9",16.85894856
"8841",65,"FKT MANDRIVANY","tmn_2017_9",16.66548075
"8842",66,"FKT AMBODIPAISO NORD","tmn_2017_9",16.8012895
"8843",67,"FKT AMBODIPAISO SUD","tmn_2017_9",16.77735519
"8844",68,"FKT KELILALINA","tmn_2017_9",16.70704009
"8845",69,"FKT ANDRANOMAINTY","tmn_2017_9",16.73157843
"8846",70,"FKT ANOSY","tmn_2017_9",16.72314084
"8847",71,"FKT FOTSIALANANA","tmn_2017_9",16.84073484
"8848",72,"FKT AMBALADINGANA","tmn_2017_9",16.86776945
"8849",73,"FKT AMBODIARA","tmn_2017_9",17.38021124
"8850",74,"FKT SAHAFITOROKA","tmn_2017_9",17.60281978
"8851",75,"FKT MAROMENA","tmn_2017_9",17.32826446
"8852",76,"FKT ANDRANOFOLAHINA","tmn_2017_9",16.97282686
"8853",77,"FKT AMBORAKA","tmn_2017_9",17.16561325
"8854",78,"FKT IFANADIANA","tmn_2017_9",17.37583098
"8855",79,"FKT ANTAFOTENINA","tmn_2017_9",17.36612633
"8856",80,"FKT AMBODIRAFIA II","tmn_2017_9",17.2158811
"8857",81,"FKT FENOARIVO I","tmn_2017_9",17.48795722
"8858",82,"FKT AMBINANINDRANOTELO","tmn_2017_9",17.12329569
"8859",83,"FKT ANKABOKA","tmn_2017_9",16.98173727
"8860",84,"FKT AMBIABE I","tmn_2017_9",17.31167805
"8861",85,"FKT ANDRANOMAINTSO","tmn_2017_9",16.39494096
"8862",86,"FKT FIADANANA NORD","tmn_2017_9",13.86290697
"8863",87,"FKT MORARANO","tmn_2017_9",14.01183089
"8864",88,"FKT AMPASIMBOLA I","tmn_2017_9",15.08485729
"8865",89,"FKT SAKAVANANA","tmn_2017_9",15.54569456
"8866",90,"FKT AMBODIARA NORD","tmn_2017_9",15.17163704
"8867",91,"FKT AMBINANISERY","tmn_2017_9",15.67559645
"8868",92,"FKT VOLOBE","tmn_2017_9",14.71557759
"8869",93,"FKT ANTENIMBELONA","tmn_2017_9",16.11293254
"8870",94,"FKT AMBOHINIHAONANA","tmn_2017_9",16.05424349
"8871",95,"FKT MAROVORAKA","tmn_2017_9",16.06841397
"8872",96,"FKT TSARATANANA","tmn_2017_9",16.15286901
"8873",97,"FKT TSARARIVOTRA","tmn_2017_9",16.18865594
"8874",98,"FKT BEFOTAKA","tmn_2017_9",16.18419456
"8875",99,"FKT AMBOHITSARA","tmn_2017_9",16.16794889
"8876",100,"FKT FASINTSARA","tmn_2017_9",16.06321549
"8877",101,"FKT AMBATOMANJAKA","tmn_2017_9",16.22712693
"8878",102,"FKT TSARAKIANJA","tmn_2017_9",16.27047061
"8879",103,"FKT SAHAKONDRO","tmn_2017_9",16.28795054
"8880",104,"FKT MANAKANA SUD","tmn_2017_9",16.16660309
"8881",105,"FKT AMBODIARA SUD","tmn_2017_9",16.28699309
"8882",106,"FKT AMPASINAMBO","tmn_2017_9",14.10717468
"8883",107,"FKT AMBODIVOANGY","tmn_2017_9",15.7823243
"8884",108,"FKT AMBALAPAISO","tmn_2017_9",15.61081121
"8885",109,"FKT AMPITOMITA","tmn_2017_9",17.81307875
"8886",110,"FKT ANIVORANO","tmn_2017_9",16.47594911
"8887",111,"FKT KIANJAVATO","tmn_2017_9",16.78098971
"8888",112,"FKT AMBATOVORY","tmn_2017_9",17.90459259
"8889",113,"FKT ANTSINDRA","tmn_2017_9",17.06247476
"8890",114,"FKT BEFOTAKA","tmn_2017_9",17.86193646
"8891",115,"FKT AMPITABE","tmn_2017_9",18.31604958
"8892",116,"FKT AMBOATROTROKA","tmn_2017_9",17.83730123
"8893",117,"FKT AMBINANIVATOMENA","tmn_2017_9",19.13482539
"8894",118,"FKT AMBODIARA I","tmn_2017_9",18.346444
"8895",119,"FKT MORAFENO","tmn_2017_9",17.85625449
"8896",120,"FKT BETAMPONA","tmn_2017_9",18.42806307
"8897",121,"FKT ANDRANOMAITSO","tmn_2017_9",18.0125542
"8898",122,"FKT ANTARETRA","tmn_2017_9",18.14477998
"8899",123,"FKT AMBODIROTRA","tmn_2017_9",17.55850821
"8900",124,"FKT ANDONABE","tmn_2017_9",17.86469322
"8901",125,"FKT AMPASIMBE","tmn_2017_9",18.16922944
"8902",126,"FKT ANDRORANGAVOLA","tmn_2017_9",17.94704381
"8903",127,"FKT AMBODIFONTSINA","tmn_2017_9",17.16458945
"8904",128,"FKT AMBALATENINA","tmn_2017_9",17.65215525
"8905",129,"FKT AMBALAFASINA","tmn_2017_9",17.48628227
"8906",130,"FKT AMBOHIMAHAVELONA BETOHO","tmn_2017_9",17.66651637
"8907",131,"FKT NOSIBE SUD","tmn_2017_9",17.83104666
"8908",132,"FKT MANDRIAPOTSY","tmn_2017_9",17.90356134
"8909",133,"FKT AMBALAVAONA","tmn_2017_9",17.95927276
"8910",134,"FKT LAVAKIANJA SUD","tmn_2017_9",18.17114976
"8911",135,"FKT AMBODIARA NORD","tmn_2017_9",17.45303656
"8912",136,"FKT MAHASOA","tmn_2017_9",18.44715839
"8913",137,"FKT AMBODIRORANGA","tmn_2017_9",18.0158663
"8914",138,"FKT AMBOHIMISAFY","tmn_2017_9",18.16459305
"8915",139,"FKT AMBALATABAKA","tmn_2017_9",18.24992986
"8916",140,"FKT ANIVORANO","tmn_2017_9",18.39054482
"8917",141,"FKT AMPASIMPOTSY","tmn_2017_9",17.5708324
"8918",142,"FKT AMBOHIMIARINA","tmn_2017_9",16.31349638
"8919",143,"FKT MATSITSIRANO","tmn_2017_9",15.752008
"8920",144,"FKT BETAMPO NORD","tmn_2017_9",15.19390101
"8921",145,"FKT ANDRORANGAVOLA SUD","tmn_2017_9",16.1269401
"8922",146,"FKT ANALAMPASINA","tmn_2017_9",16.25964705
"8923",147,"FKT ANALAVORY","tmn_2017_9",15.85541439
"8924",148,"FKT AMBARO","tmn_2017_9",15.27407629
"8925",149,"FKT AMBOHIMALAZA","tmn_2017_9",16.41072154
"8926",150,"FKT MANJIRIANA SUD","tmn_2017_9",16.04411928
"8927",151,"FKT MAROSATROKA","tmn_2017_9",16.54698341
"8928",152,"FKT MAROLANANANA","tmn_2017_9",16.30299833
"8929",153,"FKT AMBODIMANGA NORD","tmn_2017_9",16.30321407
"8930",154,"FKT VOHITRARIVO","tmn_2017_9",16.28071005
"8931",155,"FKT SOANIHERENANA NORD","tmn_2017_9",16.31557596
"8932",156,"FKT AMBALAVARY","tmn_2017_9",16.26744487
"8933",157,"FKT FASINTSARA ANDAKANA","tmn_2017_9",16.26719527
"8934",158,"FKT NOSIMBOAHANGY","tmn_2017_9",16.31364157
"8935",159,"FKT AMBALAHERANA","tmn_2017_9",16.36737304
"8936",160,"FKT ANDRORANGAVOLA NORD","tmn_2017_9",16.27237588
"8937",161,"FKT AMBOHIMIRANTY","tmn_2017_9",16.37825693
"8938",162,"FKT MANDROALINA","tmn_2017_9",16.23666264
"8939",163,"FKT MORARANO","tmn_2017_9",16.28791435
"8940",164,"FKT AMBOHIMANGA SUD","tmn_2017_9",16.39611819
"8941",165,"FKT SAHAMARANA","tmn_2017_9",16.42850271
"8942",166,"FKT MASOAROVANA","tmn_2017_9",16.43604436
"8943",167,"FKT AMBILANIBE","tmn_2017_9",16.60951614
"8944",168,"FKT AMBODIARA","tmn_2017_9",16.38811921
"8945",169,"FKT AMBODIVOASARY","tmn_2017_9",16.3342102
"8946",170,"FKT AMBATOFANOKONANA","tmn_2017_9",16.36438707
"8947",171,"FKT AMBODIRAFIA","tmn_2017_9",16.6890866
"8948",172,"FKT ANTANJONA","tmn_2017_9",16.93375098
"8949",173,"FKT FALIARIVO","tmn_2017_9",16.89214719
"8950",174,"FKT AMBOHIMIERA","tmn_2017_9",15.0754299
"8951",175,"FKT MAROMANANA","tmn_2017_9",15.45009865
"8952",176,"FKT AMBOLO","tmn_2017_9",15.56044315
"8953",177,"FKT AMBINANITOMAROSANA","tmn_2017_9",15.77948196
"8954",178,"FKT AMBOHIDAZA","tmn_2017_9",13.8989333
"8955",179,"FKT AMPANTSONA","tmn_2017_9",13.24646964
"8956",180,"FKT AMBOHIMILANJA","tmn_2017_9",14.03670072
"8957",181,"FKT AMBOHIMAHAVELONA","tmn_2017_9",16.01752351
"8958",182,"FKT AMBOHIMAHATSINJO","tmn_2017_9",15.71212101
