OBJEC,LIB_P,LIB_R,LIB_D,LIB_C,LIB_F,p_2014_01,p_2014_02,p_2014_03,p_2014_04,p_2014_05,p_2014_06,p_2014_07,p_2014_08,p_2014_09,p_2014_10,p_2014_11,p_2014_12,p_2015_01,p_2015_02,p_2015_03,p_2015_04,p_2015_05,p_2015_06,p_2015_07,p_2015_08,p_2015_09,p_2015_10,p_2015_11,p_2015_12,p_2016_01,p_2016_02,p_2016_03,p_2016_04,p_2016_05,p_2016_06,p_2016_07,p_2016_08,p_2016_09,p_2016_10,p_2016_11,p_2016_12,p_2017_01,p_2017_02,p_2017_03,p_2017_04,p_2017_05,p_2017_06,p_2017_07,p_2017_08,p_2017_09,p_2017_10,p_2017_11,p_2017_12,tmx_2014_0,tmx_2014_1,tmx_2014_2,tmx_2014_3,tmx_2014_4,tmx_2014_5,tmx_2014_6,tmx_2014_7,tmx_2014_8,tmx_2014_9,tmx_201410,tmx_201411,tmx_2015_0,tmx_2015_1,tmx_2015_2,tmx_2015_3,tmx_2015_4,tmx_2015_5,tmx_2015_6,tmx_2015_7,tmx_2015_8,tmx_2015_9,tmx_201510,tmx_201511,tmx_2016_0,tmx_2016_1,tmx_2016_2,tmx_2016_3,tmx_2016_4,tmx_2016_5,tmx_2016_6,tmx_2016_7,tmx_2016_8,tmx_2016_9,tmx_201610,tmx_201611,tmx_2017_0,tmx_2017_1,tmx_2017_2,tmx_2017_3,tmx_2017_4,tmx_2017_5,tmx_2017_6,tmx_2017_7,tmx_2017_8,tmx_2017_9,tmx_201710,tmx_201711,tmn_2014_0,tmn_2014_1,tmn_2014_2,tmn_2014_3,tmn_2014_4,tmn_2014_5,tmn_2014_6,tmn_2014_7,tmn_2014_8,tmn_2014_9,tmn_201410,tmn_201411,tmn_2015_0,tmn_2015_1,tmn_2015_2,tmn_2015_3,tmn_2015_4,tmn_2015_5,tmn_2015_6,tmn_2015_7,tmn_2015_8,tmn_2015_9,tmn_201510,tmn_201511,tmn_2016_0,tmn_2016_1,tmn_2016_2,tmn_2016_3,tmn_2016_4,tmn_2016_5,tmn_2016_6,tmn_2016_7,tmn_2016_8,tmn_2016_9,tmn_201610,tmn_201611,tmn_2017_0,tmn_2017_1,tmn_2017_2,tmn_2017_3,tmn_2017_4,tmn_2017_5,tmn_2017_6,tmn_2017_7,tmn_2017_8,tmn_2017_9,tmn_201710,tmn_201711
175,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,AMBOHIMIERA,FKT AMBOHIMIERA,320.5722744,199.1015266,280.9389677,50.03810242,35.85106801,52.12958779,84.38697113,36.41892783,24.31408115,24.59036942,206.6502131,223.541503,311.39372,290.0151845,217.2893557,54.81352415,78.19549444,40.61051045,34.63549407,69.91359969,26.99934747,46.42985488,152.0778025,312.6764706,330.6781663,189.1884793,351.4274901,60.85630334,53.30761411,101.7896122,35.55067054,32.77605024,22.96558829,33.50096805,77.56256791,141.0332433,192.0626738,242.3085867,331.0562066,120.8722391,34.02961365,55.07527942,116.435772,115.1515826,79.89570142,46.72356378,219.9750066,376.1637983,26.55172724,26.5623267,26.15638239,25.16581023,23.3525693,21.9975405,20.91741385,21.24610519,22.69286593,24.85860213,26.51672541,26.93032831,26.35172648,26.21237677,25.97559632,25.46580964,24.03348717,22.05914553,20.93649544,20.94610514,22.49286641,25.48933828,26.41672503,27.5303282,26.87080769,26.99319558,26.77559512,25.56580985,22.63348646,20.89754012,20.13649578,21.04610551,22.59286593,25.18933887,24.63580678,27.13032858,26.97080807,26.5623267,26.37559594,25.36581052,24.03348717,22.39754012,21.0364954,21.24610519,22.99286641,25.3893379,26.06667529,26.6110153,18.15483388,17.90647555,17.38308967,15.87160476,13.20937132,12.00443369,11.32330382,11.4978865,12.61490478,14.54469324,16.3462533,17.63274392,17.95483408,17.55652491,17.20230361,16.17160525,13.89028883,12.06603888,11.34238561,11.19788659,12.4149046,15.17542942,16.24625309,18.2327443,18.47391616,18.33734349,18.00230285,16.27160543,12.4902891,10.90443377,10.54238558,11.29788672,12.51490441,14.87542985,14.46533432,17.83274426,18.57391654,17.90647555,17.60230323,16.07160552,13.89028883,12.40443377,11.44238566,11.4978865,12.9149046,15.0754299,15.89620308,17.31343054
176,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,AMBOHIMIERA,FKT MAROMANANA,326.8593189,192.7187314,292.8355644,43.91067017,30.31243498,48.69861049,82.01734443,30.76849405,20.92196298,19.91606214,221.4508678,222.0972606,316.4181609,296.6407542,217.7569176,47.53652432,71.76151166,37.11715808,29.73740648,65.92846535,24.12666556,45.70909122,149.8459451,321.0793023,337.8936333,180.6510615,371.0812856,54.10167203,48.20909311,100.4567739,30.88636869,27.97165412,19.71986418,29.53558314,67.92009206,128.6022133,181.527315,235.9876254,347.8708015,121.3419921,29.2782134,52.67357945,114.6155998,111.2311984,77.15976083,45.96624976,236.8292935,391.3533155,27.40775985,27.45293626,27.00355513,26.0483521,24.26090553,22.98521317,21.84044596,22.19490794,23.75229203,25.97614828,27.52503871,27.91135881,27.20775908,27.10710343,26.83399611,26.34835133,24.9280954,23.01362943,21.87325686,21.8949087,23.552293,26.5915405,27.4250385,28.51135919,27.74056825,27.86596047,27.63399535,26.44835171,23.52809578,21.88521279,21.07325571,21.99490734,23.65229165,26.29153936,25.65784652,28.11135957,27.84056863,27.45293626,27.23399573,26.24835112,24.9280954,23.38521279,21.97325533,22.19490794,24.052293,26.49154012,27.07087056,27.57258462,18.55211945,18.28962185,17.74759047,16.29278181,13.46194987,12.22950143,11.66617583,11.88903481,12.92861719,14.93470672,16.76874941,18.04844123,18.35211869,17.94378903,17.57803145,16.59278287,14.1291406,12.257917,11.69898482,11.58903471,12.72861738,15.55009808,16.66874903,18.64844161,18.88492785,18.70264589,18.37803069,16.69278325,12.72914003,11.12950114,10.89898471,11.689035,12.8286168,15.25009884,14.90155791,18.24844199,18.98492823,18.28962185,17.97803281,16.49278249,14.1291406,12.62950114,11.7989852,11.88903481,13.22861738,15.45009865,16.31458126,17.70966721
177,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,AMBOHIMIERA,FKT AMBOLO,329.9352291,195.2135963,296.2800896,44.72687419,30.6723027,49.92375644,83.72903945,31.43951893,21.2414425,20.05247187,221.4061865,222.9727113,319.4396998,300.0379604,220.5494054,48.40653777,72.3966697,38.10129291,30.46274338,67.16608632,24.47206055,45.81180908,150.0081058,321.8964222,341.0246814,182.9915624,375.213325,55.07973871,48.69688754,102.8101613,31.63553342,28.58362109,20.01900802,29.65666432,68.25502637,129.3729287,183.6170272,238.8334155,351.9167778,123.0512956,29.6291212,53.989196,116.9371783,113.2343295,78.00287392,46.06928796,236.7203341,392.1171388,27.52281673,27.56378069,27.11161133,26.16855399,24.38123002,23.10567817,21.97415592,22.32708971,23.87474586,26.08595079,27.6270478,28.02648122,27.32281597,27.2171038,26.94270715,26.46855324,25.04819047,23.13489809,22.00719622,22.02709046,23.6747468,26.70153205,27.52704742,28.62648141,27.85585458,27.97741915,27.74270638,26.56855362,23.64819064,22.00567779,21.20719528,22.12708895,23.77474548,26.4015311,25.76008508,28.22648179,27.95585496,27.56378069,27.34270676,26.36855286,25.04819047,23.50567779,22.1071949,22.32708971,24.1747468,26.60153167,27.17372356,27.68873993,18.6586638,18.39656622,17.8558385,16.40460165,13.56517867,12.33562752,11.76990288,12.00212846,13.03755674,15.04486228,16.87307214,18.15440672,18.45866324,18.04988934,17.68693431,16.7046028,14.23213987,12.36484659,11.80294139,11.70212827,12.83755693,15.66044267,16.77307176,18.7544071,18.99170185,18.81020469,18.48693355,16.80460318,12.8321393,11.23562714,11.0029412,11.80212865,12.93755636,15.36044343,15.00611028,18.35440748,19.09170223,18.39656622,18.08693563,16.60460242,14.23213987,12.73562714,11.90294177,12.00212846,13.33755693,15.56044315,16.4197479,17.81666563
178,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,AMBOHIMIERA,FKT AMBINANITOMAROSANA,337.0127512,203.1453007,304.4444979,48.42254056,34.31726763,54.19549319,87.76589521,34.17597953,22.78100492,21.16964182,220.991156,226.4712444,326.5434362,308.9546619,228.3330468,52.45512644,79.58218452,41.60708299,32.71420355,71.48442231,26.05602282,46.6277568,151.7234383,324.4544979,348.1201804,190.7600914,384.3415835,59.45534037,53.79201945,110.3888008,33.90930568,31.03515725,21.47084407,30.74312158,70.7839855,133.5336219,190.3546077,247.7976643,361.1409767,129.5290635,33.08388547,58.40629418,122.204051,119.9444375,81.55945758,46.89289676,235.9862057,394.0005478,27.68846478,27.71732957,27.2726448,26.36741986,24.55863448,23.26019858,22.17392817,22.5248586,24.0331489,26.23069409,27.77662048,28.18701528,27.48846402,27.36785467,27.1042517,26.6674205,25.22658509,23.29549248,22.20597692,22.22485848,23.83314884,26.84856216,27.67662061,28.78701535,28.02051347,28.13475509,27.90425094,26.76742088,23.82658426,22.1601982,21.40597698,22.32485835,23.93314852,26.54856133,25.90866923,28.38701573,28.12051385,27.71732957,27.50425132,26.56742012,25.22658509,23.6601982,22.3059766,22.5248586,24.33314884,26.74856178,27.32609564,27.8543587,18.87575402,18.61998323,18.08189883,16.58322383,13.76789883,12.57216783,11.96726431,12.21626272,13.25730369,15.26161472,17.07562272,18.37188964,18.67575446,18.27050781,17.91350573,16.88322497,14.43584938,12.60746164,11.99931341,11.91626278,13.05730388,15.87948181,16.97562285,18.97189002,19.20780391,19.03740824,18.71350497,16.98322535,13.03584906,11.4721677,11.19931322,12.01626291,13.15730376,15.57948187,15.20767227,18.5718904,19.30780429,18.61998323,18.31350554,16.78322459,14.43584938,12.9721677,12.09931379,12.21626272,13.55730388,15.77948196,16.62509788,18.03923389
179,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,AMBOHIMIERA,FKT AMBOHIDAZA,288.8162026,167.8851043,246.2242431,37.36496937,28.15305833,39.75385311,65.70393763,26.9821087,18.87343319,21.04097464,202.9376257,208.8294882,279.8568485,251.4440701,186.727634,41.07680913,64.68250823,30.30784583,25.27135869,54.71989047,21.29481189,42.98677878,145.5064574,299.5698498,298.6514859,159.3106627,311.4530404,45.82771913,43.18439267,80.10707216,26.02100416,24.26509399,17.84160187,29.9405637,69.56270013,127.0168989,166.5447217,207.2206535,291.0903444,97.29272412,26.68862809,42.21271439,91.60497619,91.47806977,66.87166513,43.26259286,217.0662184,364.3266271,25.77063232,25.75264869,25.38833508,24.40300004,22.5723638,21.18589979,20.0143798,20.38448771,22.08583396,24.39168239,25.98261974,26.23862381,25.57063156,25.41945087,25.19106757,24.70299987,23.25439109,21.23159093,20.03235142,20.08448834,21.88583375,25.02214738,25.88261958,26.83862419,26.0886035,26.16787531,25.99106681,24.80300025,21.85439141,20.08589941,19.23235136,20.18448861,21.98583396,24.72214663,24.10059144,26.43862457,26.18860388,25.75264869,25.59106719,24.6029996,23.25439109,21.58589927,20.13235098,20.38448771,22.38583375,24.92214722,25.51581764,25.9022872,17.11072349,16.87511081,16.39359202,14.72498631,12.02569676,10.77901398,10.14270728,10.31219814,11.37374821,13.36846818,15.27934431,16.58527161,16.91072451,16.54191312,16.19632578,15.02498644,12.70772452,10.82470519,10.16067964,10.01219876,11.17374826,13.99893296,15.1793449,17.185272,17.42869684,17.29033707,16.99632469,15.12498611,11.30772404,9.679014045,9.360679448,10.11219846,11.27374852,13.69893292,13.39731643,16.78527141,17.52869722,16.87511081,16.59632507,14.92498633,12.70772452,11.1790141,10.26067973,10.31219814,11.67374826,13.8989333,14.81254243,16.24893456
180,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,AMBOHIMIERA,FKT AMPANTSONA,274.3547007,158.930195,227.8604145,34.29816104,26.44552062,35.56490517,59.3157937,25.42226432,17.9059039,21.42977575,194.1577898,202.9345474,266.0183368,234.4915528,174.6548749,37.94889263,59.72289824,27.14428158,23.53942968,50.07417836,19.97952026,41.32662255,143.3358618,289.461796,283.6759276,151.6559489,287.7535474,41.97572671,39.81377192,70.71825005,24.14084044,22.74301059,16.94259537,29.86454864,70.45459591,126.4531766,161.3868679,196.6918426,268.7611493,86.49422979,24.85482755,37.40659463,82.53128889,83.27836832,61.98061112,41.60776626,207.5938495,351.3337825,25.27807081,25.23301302,24.8332582,23.83319051,22.01445856,20.58364847,19.39568635,19.83112542,21.68839874,23.96375043,25.55674498,25.75697616,25.07807005,24.9050495,24.6216555,24.13318975,22.7018481,20.63856655,19.40829702,19.53112579,21.48839863,24.60331571,25.4567449,26.35697651,25.5906812,25.64836495,25.42165474,24.23319013,21.30184769,19.48364809,18.60829654,19.63112568,21.58839883,24.30331528,23.66935458,25.95697689,25.69068158,25.23301302,25.02165512,24.03319073,22.7018481,20.98364816,19.50829662,19.83112542,21.98839863,24.50331532,25.08470689,25.42450532,16.50343822,16.29948911,15.8717179,14.10484779,11.48388536,10.21202961,9.592313509,9.69767841,10.71254753,12.70690418,14.64659145,16.00030753,16.30343917,15.97152653,15.66011592,14.40484798,12.17127454,10.26694792,9.604924531,9.397679095,10.51254744,13.34646943,14.54659202,16.60030761,16.81604947,16.71484101,16.46011535,14.50484792,10.77127425,9.112029953,8.804924096,9.497678656,10.61254723,13.04646944,12.75920229,16.20030737,16.91604983,16.29948911,16.06011542,14.30484847,12.17127454,10.61202995,9.704924668,9.69767841,11.01254744,13.24646964,14.17455431,15.66783517
181,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,AMBOHIMIERA,FKT AMBOHIMILANJA,288.3649175,176.3586278,244.741752,41.85750668,30.68377299,42.286628,69.39258753,30.90435061,21.22841507,24.11387353,193.8950946,212.3985206,280.1931501,253.763357,190.9382449,46.20173247,66.22124842,32.86979709,29.19155657,57.92987196,23.35322696,43.35691131,146.8718979,296.5605865,297.5636578,168.5971231,306.1642423,50.85940828,44.91408936,81.74223476,29.84725042,27.6528473,20.07599929,32.40235303,76.24522994,136.7129135,175.4527964,215.8302928,287.7808601,98.81500311,28.84518724,44.23962631,95.68093292,95.04948241,68.84418622,43.6510059,206.480095,356.6783891,25.62631221,25.617241,25.1865632,24.15750491,22.34429453,20.9215214,19.76816679,20.19222951,21.82874983,24.0137818,25.68963401,26.02082967,25.42631145,25.27642314,24.98669894,24.45750435,23.03201446,20.99074099,19.78044702,19.89223006,21.62875017,24.65446391,25.58963388,26.62082918,25.93859234,26.04577846,25.78669818,24.55750473,21.63201315,19.82152102,18.9804475,19.99222995,21.72874988,24.35446373,23.80191346,26.22082956,26.03859272,25.617241,25.38669856,24.35750507,23.03201446,21.32152101,19.88044712,20.19222951,22.12875017,24.55446352,25.2304514,25.70232905,17.13779758,16.93215411,16.49705672,14.83335578,12.21991278,10.98242956,10.33568986,10.45248344,11.48408245,13.49601873,15.32024056,16.65723991,16.93779831,16.59133688,16.2971923,15.13335597,12.90763237,11.05164901,10.34797051,10.15248392,11.28408252,14.13670066,15.22024081,17.25724025,17.450079,17.36069084,17.09719158,15.23335631,11.507632,9.882429501,9.547970149,10.25248402,11.3840823,13.83670063,13.43252058,16.85723987,17.550079,16.93215411,16.69719183,15.03335641,12.90763237,11.3824294,10.44797049,10.45248344,11.78408252,14.03670072,14.86105767,16.33873954
182,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,AMBOHIMIERA,FKT AMBOHIMAHAVELONA,347.0345314,212.4359018,316.9865209,52.42001323,36.30962653,57.94757602,94.89590133,37.35967736,24.22776082,21.77425244,223.0737875,230.2165439,336.4607448,321.5978972,238.514785,56.60897185,83.25324169,44.78447764,35.7883355,77.43032556,27.6504091,47.53298529,153.0857552,327.6799204,358.1901117,199.2240954,398.9468063,64.23446013,56.67506991,117.2947625,37.10263905,33.97951949,22.81687435,31.34805689,72.36699998,136.3687487,197.3049365,257.7199442,375.9421997,138.0725355,35.10561933,62.513963,131.7557646,129.5358939,85.22463026,47.79701594,237.8734107,396.7502731,27.98819452,28.025435,27.54946588,26.70736654,24.87768033,23.56282114,22.53206454,22.86505207,24.35904423,26.52520481,28.08138898,28.50831283,27.78819375,27.66951461,27.38885689,27.00736728,25.54272903,23.60032152,22.56701469,22.56505243,24.15904497,27.14173457,27.9813901,29.10831321,28.32314391,28.44640561,28.18885612,27.10736767,24.14272941,22.46282076,21.76701355,22.66505282,24.25904384,26.84173343,26.21633911,28.70831359,28.42314429,28.025435,27.78885651,26.9073669,25.54272903,23.96282076,22.66701317,22.86505207,24.65904497,27.04173419,27.63730973,28.18076375,19.13093165,18.90375308,18.3604136,16.84778806,14.04315396,12.89397962,12.26406273,12.5227372,13.52009753,15.50099433,17.29717767,18.64641912,18.93093089,18.54783118,18.19980461,17.1477892,14.70820286,12.93148001,12.29901364,12.22273796,13.32009752,16.1175239,17.19717879,19.24641951,19.46588105,19.32472219,18.99980384,17.24778958,13.30820325,11.79398,11.49901345,12.32273739,13.42009715,15.81752391,15.43212855,18.84641989,19.56588143,18.90375308,18.59980423,17.04778882,14.70820286,13.29398,12.39901402,12.5227372,13.82009752,16.01752351,16.85309842,18.31887155
183,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,AMBOHIMIERA,FKT AMBOHIMAHATSINJO,337.3347519,205.0316484,301.9659344,49.17493643,34.7648894,54.51316568,87.7891306,35.15714719,23.46000867,22.122138,217.3105648,226.8172869,327.0640405,308.2422583,228.3517375,53.46053626,79.37073726,41.99631848,33.58301884,71.85580726,26.61177733,46.68296939,152.039797,323.0062498,348.3439254,193.1984185,380.3621685,60.22320067,53.73795454,109.8183826,34.71062109,31.83827315,22.1258609,31.5559044,72.68481,136.2743433,193.6154173,250.0603819,357.561467,127.9806911,33.3637459,58.41977316,121.968082,120.0025109,82.1288966,46.95700522,231.8911356,391.3494189,27.50770007,27.54150589,27.10693085,26.20266345,24.38782463,23.0757259,21.99682918,22.33596773,23.82429319,26.01545474,27.58857012,27.99525622,27.30769931,27.19253018,26.93431358,26.50266381,25.05950174,23.11797321,22.02515122,22.03596808,23.62429284,26.63704733,27.48857124,28.5952563,27.83602177,27.96215952,27.73431281,26.6026642,23.65950172,21.97572552,21.22515127,22.13596846,23.72429281,26.33704728,25.71689255,28.19525668,27.93602215,27.54150589,27.33431319,26.40266343,25.05950174,23.47572552,22.12515089,22.33596773,24.12429284,26.53704773,27.1375466,27.66582606,18.8424845,18.54872412,18.03683969,16.51679213,13.72461286,12.53578288,11.90623715,12.14232198,13.21422771,15.19052792,17.0242946,18.31588888,18.64248492,18.199748,17.86422241,16.8167925,14.39629021,12.57803019,11.93455945,11.84232254,13.01422736,15.81212088,16.92429541,18.91588926,19.17080738,18.96937734,18.66422165,16.91679288,12.99628999,11.43578271,11.13455926,11.94232217,13.11422753,15.51212084,15.15261713,18.51588964,19.27080776,18.54872412,18.26422203,16.71679289,14.39629021,12.9357831,12.03455983,12.14232198,13.51422736,15.71212101,16.57327076,17.98645913
184,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,AMBOHIMIERA,FKT FIADANANA NORD,359.2502397,223.9508523,331.8749669,57.15090647,38.78976582,64.37459311,103.1331534,41.64669915,26.2320395,22.51637301,223.885737,234.4363543,348.6067365,336.4133202,251.0837111,61.52392139,87.39612385,50.19176389,39.63859946,84.99052104,29.81501661,48.22540035,154.1000365,330.6531567,370.419201,209.8280742,415.9210155,69.82150229,60.05004991,129.0450997,41.08238592,37.93693581,24.68751339,31.96798565,74.37144207,140.1597546,206.5013102,269.8615945,393.3485388,146.9877048,37.60230104,69.47124446,142.6379474,141.5239167,89.92078929,48.48689419,238.293304,398.7249104,28.22342971,28.26712936,27.79233156,26.95076527,25.16721559,23.82274302,22.81514155,23.17163903,24.60967195,26.73955543,28.29869735,28.74417573,28.02342895,27.90302842,27.64153145,27.25076474,25.82978103,23.8643126,22.85257497,22.87163895,24.40967119,27.35445711,28.19869697,29.34417611,28.56086249,28.69379727,28.44153068,27.35076512,24.42978129,22.72274264,22.05257465,22.97163933,24.50967157,27.05445702,26.43613006,28.94417649,28.66086288,28.26712936,28.04153106,27.15076436,25.82978103,24.22274264,22.95257427,23.17163903,24.90967119,27.25445673,27.86279752,28.42317911,19.40671282,19.19257297,18.64878977,17.18301448,14.35358385,13.22912235,12.60809662,12.84978031,13.81411915,15.73764528,17.57223414,18.92546552,19.20671206,18.82847203,18.49799036,17.48301493,15.01614976,13.27069193,12.6455301,12.54978107,13.61411857,16.35254618,17.47223375,19.5254659,19.7441456,19.61924088,19.2979896,17.58301518,13.61615015,12.12912215,11.84552991,12.6497805,13.71411877,16.05254659,15.70966662,19.12546559,19.84414599,19.19257297,18.89798998,17.38301524,15.01614976,13.62912209,12.74553036,12.84978031,14.11411857,16.25254603,17.1363343,18.60446903
185,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,AMBOHIMIERA,FKT AMBODIMANGA,361.6904588,228.0787063,337.0224051,60.0854038,42.25757926,68.74884631,108.0786662,44.08213234,27.39430131,23.18094223,223.4821831,234.956514,351.2340494,340.2017701,256.2653786,64.54879314,93.81589681,53.99140909,42.27001996,88.70308764,31.01816386,48.76223366,154.4318711,328.8382355,372.624204,213.6118285,420.8607964,73.213401,64.93172131,136.630132,43.7863618,40.19873526,25.77205449,32.51848716,75.89951627,141.7343212,210.0072121,273.3733598,399.1523006,151.3332001,41.03100993,74.18194803,148.9944252,147.0866921,91.84215359,49.02205993,237.5009557,395.1781752,28.13064994,28.1508519,27.69169293,26.82562612,25.06743973,23.72843481,22.70081131,23.04141802,24.45173544,26.58942845,28.14911387,28.59935913,27.93064918,27.78001945,27.54927329,27.12562718,25.72879199,23.77387533,22.7394579,22.74141878,24.25173468,27.20268273,28.04911349,29.19935952,28.46929586,28.58303813,28.34927253,27.22562756,24.32879228,22.62843443,21.93945685,22.84141917,24.35173506,26.90268349,26.28775903,28.7993599,28.56929624,28.1508519,27.94927291,27.02562679,25.72879199,24.12843443,22.83945647,23.04141802,24.75173468,27.10268235,27.71994708,28.28344662,19.40763171,19.18590787,18.6532408,17.22015408,14.40672164,13.27666119,12.67171682,12.88507897,13.8159628,15.69705365,17.60077548,18.92071704,19.20763095,18.81507542,18.51082116,17.52015522,15.06807477,13.3221017,12.71036345,12.58507973,13.61596299,16.3103052,17.5007751,19.52071742,19.74627763,19.6180941,19.3108204,17.62015551,13.66807515,12.17666176,11.91036326,12.68507916,13.71596242,16.01030596,15.73942155,19.1207178,19.84627801,19.18590787,18.91082078,17.42015484,15.06807477,13.67666172,12.81036292,12.88507897,14.11596299,16.21030664,17.17160869,18.60480461
186,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,AMBOHIMIERA,FKT FALIARIVO,363.4744078,229.9400019,335.9098755,59.779256,40.99003501,67.0196988,105.7548701,43.70623664,27.32980474,23.53568832,222.2291263,235.8730293,352.9694378,341.5427205,256.1910753,64.4771161,90.76805118,52.53611094,41.71870664,87.21830259,30.83597547,48.54149322,155.3600057,330.2454099,374.572969,215.9811124,419.6879502,72.81564928,62.62154785,132.8106176,43.13722438,39.75485792,25.73403194,32.84934499,76.83940988,143.4781739,212.2338567,276.5128399,397.4424106,149.5001712,39.62966821,72.03225787,145.8479629,144.4658523,91.37452235,48.80919668,236.2670705,397.0444873,28.21892047,28.2354057,27.76796031,26.90243364,25.14021774,23.81527493,22.8008271,23.15507285,24.56889623,26.69114687,28.2412366,28.69458323,28.01891971,27.86872101,27.61851383,27.20243368,25.8056841,23.86355946,22.83536016,22.85507361,24.36889562,27.30727882,28.14123621,29.29458345,28.55345261,28.66755828,28.41851307,27.30243406,24.40568448,22.71527455,22.03535997,22.95507359,24.468896,27.00727958,26.37576851,28.89458343,28.65345299,28.2354057,28.01851345,27.1024333,25.8056841,24.21527455,22.93535958,23.15507285,24.86889562,27.20727844,27.8079211,28.37740048,19.47251378,19.23001135,18.71320967,17.27360104,14.45618106,13.32256926,12.71610343,12.91943532,13.87439946,15.760325,17.64711892,18.96971527,19.27251301,18.8633265,18.56376414,17.57360149,15.12164769,13.37085379,12.75063613,12.61943608,13.67439918,16.37645538,17.54711854,19.56971565,19.80704607,19.66216393,19.36376338,17.67360146,13.721648,12.22256928,11.95063594,12.71943551,13.77439916,16.07645588,15.78165097,19.16971533,19.90704645,19.23001135,18.96376391,17.4736018,15.12164769,13.72256928,12.85063611,12.91943532,14.17439918,16.27645637,17.21380343,18.65253308
187,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,AMBOHIMIERA,FKT ANTARAMBAKANA,358.1998136,224.1994568,326.7274425,55.78060435,37.9784775,61.9215283,98.59160632,40.33529216,26.03195075,23.23226565,220.4487531,234.4098266,347.6085372,334.4067992,248.4639708,60.43093943,85.1539835,48.15038859,38.45716088,81.15555429,29.4111169,48.13635686,154.6359389,330.6336764,369.4909748,211.0289828,409.7241882,68.09965139,58.22116284,123.4955559,39.73992097,36.59327927,24.53315474,32.68409796,75.5038154,142.1333971,207.8970054,271.4902089,386.626637,141.6468665,36.55779199,66.39576764,136.4207412,134.8750826,88.72560191,48.41166839,234.7692913,398.882737,28.14424248,28.18370521,27.72900026,26.85152296,25.05997324,23.74504889,22.7164528,23.08172848,24.51091509,26.65488783,28.21252164,28.65621692,27.94424172,27.82588106,27.56724781,27.15152327,25.72897183,23.79144976,22.74745416,22.78172924,24.31091435,27.27446466,28.11252222,29.25621636,28.47524308,28.61052831,28.36724705,27.25152354,24.3289721,22.64504851,21.94745395,22.88172959,24.41091471,26.97446529,26.34352322,28.8562167,28.57524346,28.18370521,27.96724743,27.05152289,25.72897183,24.14504851,22.84745357,23.08172848,24.81091435,27.17446428,27.7703455,28.33361855,19.42693735,19.14104712,18.63366752,17.16893171,14.34080924,13.19264602,12.57482852,12.79658406,13.81607086,15.73187432,17.57965755,18.89896928,19.22693658,18.78322307,18.4719159,17.46893207,15.00980729,13.23904689,12.60582945,12.49658477,13.61607017,16.35145113,17.47965719,19.49896966,19.75793794,19.5678702,19.27191514,17.56893241,13.60980762,12.09264571,11.80582926,12.59658426,13.71607048,16.05145143,15.71065787,19.09896925,19.85793832,19.14104712,18.87191552,17.36893248,15.00980729,13.59264571,12.70582977,12.79658406,14.11607017,16.25145173,17.13748047,18.57637096
